projectandfeature,methodname,totaltraces,truetraces,precision,recall
openbsd-yp,BM25,1631,5,0.0030656039239730227,1.0
openbsd-openssl_no_deprecated,BM25,784,24,0.030612244897959183,1.0
openbsd-oxtabs,BM25,4,2,0.5,1.0
openbsd-no_conv,BM25,393,3,0.007633587786259542,1.0
openbsd-openssl_no_aes,BM25,707,8,0.011315417256011316,1.0
openbsd-veol,BM25,4,2,0.5,1.0
openbsd-msdos,BM25,8,2,0.25,1.0
openbsd-flt_eval_method,BM25,529,2,0.003780718336483932,1.0
openbsd-softfloat_for_gcc,BM25,173,14,0.08092485549132948,1.0
openbsd-__arm__,BM25,128,2,0.0078125,0.5
openbsd-extproc,BM25,5,2,0.4,1.0
openbsd-floating_point,BM25,640,4,0.00625,1.0
openbsd-tab3,BM25,3,2,0.6666666666666666,1.0
openbsd-arm_has_bx,BM25,929,2,0.002152852529601722,1.0
openbsd-vlnext,BM25,5,2,0.4,1.0
openbsd-clock_process_cputime_id,BM25,267,4,0.0149812734082397,1.0
openbsd-xtabs,BM25,7,2,0.2857142857142857,1.0
openbsd-flusho,BM25,4,2,0.5,1.0
openbsd-crypto_mdebug,BM25,662,2,0.0030211480362537764,1.0
openbsd-gcc_unused,BM25,291,2,0.006872852233676976,1.0
openbsd-ewouldblock,BM25,11,2,0.18181818181818182,1.0
openbsd-openssl_no_hash_comp,BM25,1598,2,0.0012515644555694619,1.0
openbsd-have_issetugid,BM25,610,2,0.003278688524590164,1.0
openbsd-_libcpp_msvcrt,BM25,35,2,0.05714285714285714,1.0
openbsd-des_long,BM25,1214,12,0.009884678747940691,1.0
openbsd-clock_uptime,BM25,57,4,0.07017543859649122,1.0
openbsd-have_sigaction,BM25,607,2,0.0032948929159802307,1.0
openbsd-vi_move,BM25,610,2,0.003278688524590164,1.0
openbsd-dynamic_crc_table,BM25,418,2,0.004784688995215311,1.0
openbsd-openssl_no_ripemd,BM25,707,4,0.005657708628005658,1.0
openbsd-maxseg_64k,BM25,12,4,0.3333333333333333,1.0
openbsd-unused,BM25,152,2,0.0,0.0
openbsd-set_inexact,BM25,1548,2,0.0012919896640826874,1.0
openbsd-des_default_options,BM25,1253,13,0.010375099760574621,1.0
openbsd-__beos__,BM25,4,2,0.5,1.0
openbsd-kshvi,BM25,3,3,0.6666666666666666,0.6666666666666666
openbsd-vm_and_buffer_cache_synchronized,BM25,784,2,0.0,0.0
openbsd-inaccurate_divide,BM25,34,2,0.0,0.0
openbsd-form_priv_h,BM25,735,2,0.0013605442176870747,0.5
openbsd-mb_len_max,BM25,1815,2,0.0011019283746556473,1.0
openbsd-__clang__,BM25,13,4,0.3076923076923077,1.0
openbsd-clock_virtual,BM25,87,4,0.04597701149425287,1.0
openbsd-altzone,BM25,2,2,1.0,1.0
openbsd-engine_table_debug,BM25,572,2,0.0034965034965034965,1.0
openbsd-libressl_internal,BM25,368,14,0.024456521739130436,0.6428571428571429
openbsd-bits64,BM25,5,2,0.4,1.0
openbsd-__cygwin__,BM25,2,2,1.0,1.0
openbsd-pkzip_bug_workaround,BM25,249,3,0.008032128514056224,0.6666666666666666
openbsd-xml_ns,BM25,31,3,0.0967741935483871,1.0
openbsd-no_dummy_decl,BM25,275,3,0.01090909090909091,1.0
openbsd-ncurses_wgetch_events,BM25,313,5,0.01597444089456869,1.0
openbsd-openssl_no_ocsp,BM25,709,2,0.0028208744710860366,1.0
openbsd-have_memcpy,BM25,764,2,0.002617801047120419,1.0
openbsd-bn_recursion,BM25,377,2,0.005305039787798408,1.0
openbsd-no_pic,BM25,60,3,0.0,0.0
openbsd-use_root_environ,BM25,158,2,0.012658227848101266,1.0
openbsd-sdebug,BM25,1,2,1.0,0.5
openbsd-futex,BM25,4,2,0.25,0.5
openbsd-ext_frachmbits,BM25,1426,10,0.0070126227208976155,1.0
openbsd-openssl_no_gost,BM25,706,30,0.042492917847025496,1.0
openbsd-openssl_no_sha1,BM25,716,3,0.004189944134078212,1.0
openbsd-openssl_no_lhash,BM25,736,2,0.002717391304347826,1.0
openbsd-openssl_no_dh,BM25,758,17,0.022427440633245383,1.0
openbsd-openssl_no_whirlpool,BM25,705,4,0.005673758865248227,1.0
openbsd-clock_monotonic_raw,BM25,148,4,0.02702702702702703,1.0
openbsd-fail_instead_of_trying_fallback,BM25,601,5,0.008319467554076539,1.0
openbsd-emsgsize,BM25,7,2,0.2857142857142857,1.0
openbsd-ksh_debug,BM25,209,2,0.009569377990430622,1.0
openbsd-xml_attr_info,BM25,894,2,0.0022371364653243847,1.0
openbsd-stdc,BM25,10,5,0.3,0.6
openbsd-__openbsd__,BM25,2,5,1.0,0.4
openbsd-bn_debug,BM25,499,6,0.012024048096192385,1.0
openbsd-__apple__,BM25,19,3,0.10526315789473684,0.6666666666666666
openbsd-pic,BM25,59,7,0.06779661016949153,0.5714285714285714
openbsd-vpgoff,BM25,2,2,1.0,1.0
openbsd-ibm,BM25,32,8,0.09375,0.375
openbsd-vmin,BM25,12,2,0.16666666666666666,1.0
openbsd-xml_dtd,BM25,31,6,0.1935483870967742,1.0
openbsd-no_old_asn1,BM25,1131,3,0.002652519893899204,1.0
openbsd-have_sigvec,BM25,596,2,0.003355704697986577,1.0
openbsd-have_os_proto_h,BM25,795,9,0.011320754716981131,1.0
openbsd-dtls1_ad_missing_handshake_message,BM25,516,2,0.003875968992248062,1.0
openbsd-openssl_no_err,BM25,1411,31,0.021970233876683204,1.0
openbsd-header_conf_h,BM25,787,2,0.0025412960609911056,1.0
openbsd-vreprint,BM25,4,2,0.5,1.0
openbsd-no_locale_cache,BM25,216,3,0.013888888888888888,1.0
openbsd-veol2,BM25,3,2,0.6666666666666666,1.0
openbsd-inflate_strict,BM25,292,2,0.00684931506849315,1.0
openbsd-des_risc1,BM25,1214,14,0.011532125205930808,1.0
openbsd-o_nofollow,BM25,17,5,0.29411764705882354,1.0
openbsd-__arm_eabi__,BM25,176,9,0.05113636363636364,1.0
openbsd-openssl_no_dsa,BM25,715,25,0.03496503496503497,1.0
openbsd-zlib_winapi,BM25,24,2,0.08333333333333333,1.0
openbsd-openssl_no_chacha,BM25,711,3,0.004219409282700422,1.0
openbsd-slow,BM25,62,2,0.0,0.0
openbsd-openssl_no_sha512,BM25,713,4,0.005610098176718092,1.0
openbsd-__vms,BM25,27,2,0.0,0.0
openbsd-have_vis_h,BM25,1571,2,0.0006365372374283895,0.5
openbsd-small_medium,BM25,180,2,0.011111111111111112,1.0
openbsd-__turboc__,BM25,2,2,1.0,1.0
openbsd-veof,BM25,5,2,0.4,1.0
openbsd-multiple_threads,BM25,148,5,0.02702702702702703,0.8
openbsd-openssl_no_bio,BM25,724,15,0.020718232044198894,1.0
openbsd-openssl_no_srtp,BM25,706,5,0.007082152974504249,1.0
openbsd-debug,BM25,171,38,0.08187134502923976,0.3684210526315789
openbsd-have_libdl,BM25,594,2,0.003367003367003367,1.0
openbsd-s_ififo,BM25,8,2,0.25,1.0
openbsd-iexten,Classic vector model,8,3,0.375,1.0
openbsd-xml_unicode,Classic vector model,45,3,0.06666666666666667,1.0
openbsd-vintr,Classic vector model,6,2,0.3333333333333333,1.0
openbsd-tcb_have_md_get,Classic vector model,1518,2,0.0006587615283267457,0.5
openbsd-openssl_no_hmac,Classic vector model,2700,3,0.0007407407407407407,0.6666666666666666
openbsd-openssl_no_rc2,Classic vector model,2684,6,0.00037257824143070045,0.16666666666666666
openbsd-openssl_no_ec,Classic vector model,2421,16,0.0004130524576621231,0.0625
openbsd-check_invariants,Classic vector model,561,2,0.0035650623885918,1.0
openbsd-__gnuc__,Classic vector model,17,6,0.17647058823529413,0.5
openbsd-__soft_fp__,Classic vector model,2637,6,0.0022753128555176336,1.0
openbsd-openssl_no_sha256,Classic vector model,2696,4,0.000370919881305638,0.25
openbsd-verase2,Classic vector model,2,2,1.0,1.0
openbsd-ieee_arith,Classic vector model,421,4,0.004750593824228029,0.5
openbsd-openssl_no_cast,Classic vector model,2681,5,0.0011189854531891085,0.6
openbsd-vdswtch,Classic vector model,2,2,1.0,1.0
openbsd-onocr,Classic vector model,4,2,0.5,1.0
openbsd-__sun__,Classic vector model,259,2,0.007722007722007722,1.0
openbsd-openssl_no_md4,Classic vector model,2707,4,0.0007388252678241596,0.5
openbsd-espipe,Classic vector model,9,2,0.2222222222222222,1.0
openbsd-use_termlib,Classic vector model,2790,2,0.0,0.0
openbsd-termios,Classic vector model,46,7,0.021739130434782608,0.14285714285714285
openbsd-openssl_no_md5,Classic vector model,2705,6,0.0007393715341959334,0.3333333333333333
openbsd-no_gzcompress,Classic vector model,3053,2,0.00032754667540124465,0.5
openbsd-openssl_no_dgram,Classic vector model,2696,2,0.000741839762611276,1.0
openbsd-_xopen_source_extended,Classic vector model,1979,2,0.001010611419909045,1.0
openbsd-imprecise_inexact,Classic vector model,88,2,0.022727272727272728,1.0
openbsd-parenb,Classic vector model,7,2,0.2857142857142857,1.0
openbsd-debug_edit,Classic vector model,243,3,0.012345679012345678,1.0
openbsd-header_pem_h,Classic vector model,400,2,0.0025,0.5
openbsd-buildfixed,Classic vector model,3,3,0.6666666666666666,0.6666666666666666
openbsd-modes_debug,Classic vector model,214,8,0.037383177570093455,1.0
openbsd-openssl_small_footprint,Classic vector model,777,7,0.005148005148005148,0.5714285714285714
openbsd-redebug,Classic vector model,1,4,1.0,0.25
openbsd-_scalb_int,Classic vector model,38,2,0.05263157894736842,1.0
openbsd-no_string_h,Classic vector model,2107,2,0.0,0.0
openbsd-openssl_no_static_engine,Classic vector model,2633,2,0.00037979491074819596,0.5
openbsd-openssl_bn_asm_mont,Classic vector model,1053,2,0.000949667616334283,0.5
openbsd-terminfo,Classic vector model,34,2,0.058823529411764705,1.0
openbsd-vdsusp,Classic vector model,3,2,0.6666666666666666,1.0
openbsd-rnd_prodquot,Classic vector model,68,3,0.0,0.0
openbsd-ext_implicit_nbit,Classic vector model,1478,10,0.0027063599458728013,0.4
openbsd-vax,Classic vector model,34,4,0.08823529411764706,0.75
openbsd-sys16bit,Classic vector model,2,2,1.0,1.0
openbsd-zlib,Classic vector model,24,2,0.08333333333333333,1.0
openbsd-narrowchar,Classic vector model,2,2,0.0,0.0
openbsd-no_leftright,Classic vector model,3052,2,0.0,0.0
openbsd-check_flt_rounds,Classic vector model,610,3,0.003278688524590164,0.6666666666666666
openbsd-openssl_no_camellia,Classic vector model,2702,6,0.0011102886750555144,0.5
openbsd-floatx80,Classic vector model,3,3,1.0,1.0
openbsd-round_biased,Classic vector model,402,3,0.004975124378109453,0.6666666666666666
openbsd-m_i86,Classic vector model,4,2,0.5,1.0
openbsd-crt_has_128bit,Classic vector model,917,36,0.03707742639040349,0.9444444444444444
openbsd-des_unroll,Classic vector model,1257,15,0.010342084327764518,0.8666666666666667
openbsd-openssl_no_hw_padlock,Classic vector model,2600,2,0.0,0.0
openbsd-clock_tai,Classic vector model,2314,4,0.0,0.0
openbsd-vwerase,Classic vector model,5,2,0.4,1.0
openbsd-type,Classic vector model,1497,2,0.0013360053440213762,1.0
openbsd-rcrt0,Classic vector model,12,2,0.16666666666666666,1.0
openbsd-aes_debug,Classic vector model,203,3,0.014778325123152709,1.0
openbsd-small,Classic vector model,170,10,0.01764705882352941,0.3
openbsd-gcc_noreturn,Classic vector model,173,2,0.005780346820809248,0.5
openbsd-keystream_only,Classic vector model,593,2,0.0016863406408094434,0.5
openbsd-max,Classic vector model,817,3,0.0036719706242350062,1.0
openbsd-xml_context_bytes,Classic vector model,462,2,0.004329004329004329,1.0
openbsd-openssl_no_ecdh,Classic vector model,2697,7,0.0003707823507601038,0.14285714285714285
openbsd-tm_gmtoff,Classic vector model,519,3,0.0019267822736030828,0.3333333333333333
openbsd-main,Classic vector model,798,2,0.002506265664160401,1.0
openbsd-_win32,Classic vector model,24,7,0.16666666666666666,0.5714285714285714
openbsd-eintr,Classic vector model,66,3,0.045454545454545456,1.0
openbsd-ieee_8087,Classic vector model,373,3,0.005361930294906166,0.6666666666666666
openbsd-x,Classic vector model,223,4,0.008968609865470852,0.5
openbsd-no_hex_fp,Classic vector model,2648,2,0.0,0.0
openbsd-ncurses_mouse_version,Classic vector model,983,2,0.001017293997965412,0.5
openbsd-header_bio_h,Classic vector model,441,2,0.0022675736961451248,0.5
openbsd-trace_txt,Classic vector model,420,2,0.0,0.0
openbsd-fastest,Classic vector model,3,2,0.3333333333333333,0.5
openbsd-xml_unicode_wchar_t,Classic vector model,211,7,0.02843601895734597,0.8571428571428571
openbsd-vquit,Classic vector model,4,2,0.5,1.0
openbsd-rc4_index,Classic vector model,586,2,0.0034129692832764505,1.0
openbsd-openssl_no_ec2m,Classic vector model,2706,15,0.003695491500369549,0.6666666666666666
openbsd-ieee_mc68k,Classic vector model,370,3,0.005405405405405406,0.6666666666666666
openbsd-vstop,Classic vector model,4,2,0.5,1.0
openbsd-honor_flt_rounds,Classic vector model,95,4,0.042105263157894736,1.0
openbsd-rlimit_vmem,Classic vector model,11,2,0.18181818181818182,1.0
openbsd-openssl_no_des,Classic vector model,2262,9,0.002652519893899204,0.6666666666666666
openbsd-aes_asm,Classic vector model,223,2,0.008968609865470852,1.0
openbsd-emacs,Classic vector model,23,6,0.21739130434782608,0.8333333333333334
openbsd-rmd160_asm,Classic vector model,195,2,0.010256410256410256,1.0
openbsd-o_cloexec,Classic vector model,42,5,0.11904761904761904,1.0
openbsd-full_unroll,Classic vector model,195,2,0.010256410256410256,1.0
openbsd-vdiscard,Classic vector model,4,2,0.5,1.0
openbsd-_msc_ver,Classic vector model,2907,3,0.0,0.0
openbsd-use_pthreads,Classic vector model,2788,5,0.0007173601147776184,0.4
openbsd-ldbl_implicit_nbit,Classic vector model,249,5,0.020080321285140562,1.0
openbsd-hash_statistics,Classic vector model,492,4,0.008130081300813009,1.0
openbsd-tiocgwinsz,Classic vector model,8,2,0.25,1.0
openbsd-xml_min_size,Classic vector model,1613,3,0.0012399256044637321,0.6666666666666666
openbsd-__weak_alias,Classic vector model,442,4,0.00904977375565611,1.0
openbsd-pack_32,Classic vector model,1093,8,0.004574565416285453,0.625
openbsd-no_errno,Classic vector model,2584,3,0.0,0.0
openbsd-no_asn1_old,Classic vector model,2120,2,0.0009433962264150943,1.0
openbsd-tm_zone,Classic vector model,526,3,0.005703422053231939,1.0
openbsd-trust_flt_rounds,Classic vector model,131,3,0.022900763358778626,1.0
openbsd-openssl_no_bf,Classic vector model,2595,5,0.0011560693641618498,0.6
openbsd-min,Classic vector model,720,4,0.005555555555555556,1.0
openbsd-infnan_check,Classic vector model,603,3,0.001658374792703151,0.3333333333333333
openbsd-kr_headers,Classic vector model,164,19,0.012195121951219513,0.10526315789473684
openbsd-trace,Classic vector model,119,43,0.31092436974789917,0.8604651162790697
openbsd-__strict_alignment,Classic vector model,1969,9,0.004062976130015236,0.8888888888888888
openbsd-have_expat_config_h,Classic vector model,684,5,0.007309941520467836,1.0
openbsd-no_leaks,Classic vector model,3037,2,0.0,0.0
openbsd-clock_monotonic,Classic vector model,63,4,0.06349206349206349,1.0
openbsd-echoctl,Classic vector model,5,2,0.4,1.0
openbsd-bn_count,Classic vector model,731,3,0.0027359781121751026,0.6666666666666666
openbsd-diagnostic,Classic vector model,9,5,0.0,0.0
openbsd-statistics,Classic vector model,10,6,0.2,0.3333333333333333
openbsd-lrintname,Classic vector model,4,2,0.5,1.0
openbsd-_pax_,Classic vector model,20,2,0.1,1.0
openbsd-ext_fraclmbits,Classic vector model,1469,10,0.0006807351940095302,0.1
openbsd-nocpio,Classic vector model,4,4,1.0,1.0
openbsd-openssl_no_engine,Classic vector model,2633,29,0.004937333839726547,0.4482758620689655
openbsd-win32,Classic vector model,24,2,0.08333333333333333,1.0
openbsd-vstart,Classic vector model,5,2,0.4,1.0
openbsd-des_risc2,Classic vector model,1259,14,0.010325655281969817,0.9285714285714286
openbsd-openssl_no_idea,Classic vector model,2675,5,0.00037383177570093456,0.2
openbsd-__cplusplus,Classic vector model,16,123,0.9375,0.12195121951219512
openbsd-lroundname,Classic vector model,4,2,0.5,1.0
openbsd-header_x509_h,Classic vector model,511,3,0.003913894324853229,0.6666666666666666
openbsd-machine_stack_grows_up,Classic vector model,2070,2,0.000966183574879227,1.0
openbsd-onlcr,Classic vector model,7,4,0.5714285714285714,1.0
openbsd-pack_16,Classic vector model,1554,3,0.0019305019305019305,1.0
openbsd-openssl_no_sha,Classic vector model,1061,13,0.001885014137606032,0.15384615384615385
openbsd-no_gzip,Classic vector model,3045,3,0.0006568144499178982,0.6666666666666666
openbsd-vsusp,Classic vector model,3,2,0.6666666666666666,1.0
openbsd-round_biased_without_round_up,Classic vector model,2643,2,0.0,0.0
openbsd-clock_thread_cputime_id,Classic vector model,2739,4,0.0,0.0
openbsd-openssl_no_buffer,Classic vector model,2471,2,0.0,0.0
openbsd-md32_xarray,Classic vector model,14,4,0.2857142857142857,1.0
openbsd-openssl_no_ecdsa,Classic vector model,2691,10,0.0003716090672612412,0.1
openbsd-openssl_no_ssl_intern,Classic vector model,2563,3,0.0011705033164260631,1.0
openbsd-fpu_shl1_by_add,Classic vector model,2598,2,0.00038491147036181676,0.5
openbsd-no_conv,Classic vector model,2740,3,0.0,0.0
openbsd-backwards,Classic vector model,39,3,0.02564102564102564,0.3333333333333333
openbsd-ndebug,Classic vector model,23,22,0.6956521739130435,0.7272727272727273
openbsd-openbsd_des_asm,Classic vector model,2709,2,0.0,0.0
openbsd-ullong,Classic vector model,11,3,0.2727272727272727,1.0
openbsd-notyet,Classic vector model,2,8,0.5,0.125
openbsd-onlret,Classic vector model,5,3,0.6,1.0
openbsd-engine_dynamic_support,Classic vector model,605,2,0.0,0.0
openbsd-vswtch,Classic vector model,2,2,1.0,1.0
openbsd-tostop,Classic vector model,6,2,0.3333333333333333,1.0
openbsd-__freebsd__,Classic vector model,104,2,0.0,0.0
openbsd-of,Classic vector model,3075,2,0.0006504065040650406,1.0
openbsd-sudden_underflow,Classic vector model,68,6,0.029411764705882353,0.3333333333333333
openbsd-__libc__,Classic vector model,228,2,0.0043859649122807015,0.5
openbsd-no_hex_nan,Classic vector model,2741,2,0.0,0.0
openbsd-vtime,Classic vector model,15,2,0.13333333333333333,1.0
openbsd-openssl_no_ec_nistp_64_gcc_128,Classic vector model,2039,6,0.0,0.0
openbsd-__has_include,Classic vector model,2501,6,0.0,0.0
openbsd-vkill,Classic vector model,7,2,0.2857142857142857,1.0
openbsd-openssl_no_hw,Classic vector model,2600,2,0.0,0.0
openbsd-vkill2,Classic vector model,2,2,1.0,1.0
openbsd-openssl_no_rc4,Classic vector model,2621,11,0.0015261350629530714,0.36363636363636365
openbsd-usg_compat,Classic vector model,139,2,0.014388489208633094,1.0
openbsd-byfour,Classic vector model,1,2,1.0,0.5
openbsd-openssl_no_evp,Classic vector model,2727,2,0.0003667033370003667,0.5
openbsd-xml_large_size,Classic vector model,1435,6,0.0027874564459930314,0.6666666666666666
openbsd-__djgpp__,Classic vector model,1,2,0.0,0.0
openbsd-vpage,Classic vector model,2,2,1.0,1.0
openbsd-tiocgsize,Classic vector model,2,2,1.0,1.0
openbsd-float128,Classic vector model,3,3,1.0,1.0
openbsd-bn_llong,Classic vector model,380,5,0.007894736842105263,0.6
openbsd-inet6,Classic vector model,27,5,0.1111111111111111,0.6
openbsd-_rthread_h_,Classic vector model,35,2,0.05714285714285714,1.0
openbsd-use_locale,Classic vector model,2761,3,0.0,0.0
openbsd-verase,Classic vector model,7,2,0.2857142857142857,1.0
openbsd-pcap_fddipad,Classic vector model,13,2,0.07692307692307693,0.5
openbsd-no_printf_percent_n,Classic vector model,2682,2,0.0,0.0
openbsd-vstatus,Classic vector model,5,2,0.4,1.0
openbsd-__lp64__,Classic vector model,7,7,0.2857142857142857,0.2857142857142857
openbsd-have_vsnprintf,Classic vector model,606,2,0.0016501650165016502,0.5
openbsd-des_ptr,Classic vector model,1375,16,0.01090909090909091,0.9375
openbsd-ocrnl,Classic vector model,4,2,0.5,1.0
openbsd-__emx__,Classic vector model,4,7,0.75,0.42857142857142855
openbsd-openssl_no_rsa,Classic vector model,2639,32,0.007957559681697613,0.65625
openbsd-_lp64,Classic vector model,7,3,0.0,0.0
openbsd-yp,Classic vector model,1851,5,0.002701242571582928,1.0
openbsd-openssl_no_deprecated,Classic vector model,2636,24,0.0018968133535660092,0.20833333333333334
openbsd-oxtabs,Classic vector model,4,2,0.5,1.0
openbsd-openssl_no_aes,Classic vector model,2703,8,0.0022197558268590455,0.75
openbsd-veol,Classic vector model,4,2,0.5,1.0
openbsd-msdos,Classic vector model,8,2,0.25,1.0
openbsd-flt_eval_method,Classic vector model,529,2,0.003780718336483932,1.0
openbsd-softfloat_for_gcc,Classic vector model,174,14,0.08045977011494253,1.0
openbsd-__arm__,Classic vector model,125,2,0.008,0.5
openbsd-extproc,Classic vector model,5,2,0.4,1.0
openbsd-floating_point,Classic vector model,651,4,0.0030721966205837174,0.5
openbsd-tab3,Classic vector model,3,2,0.6666666666666666,1.0
openbsd-arm_has_bx,Classic vector model,930,2,0.002150537634408602,1.0
openbsd-vlnext,Classic vector model,5,2,0.4,1.0
openbsd-clock_process_cputime_id,Classic vector model,2656,4,0.0,0.0
openbsd-xtabs,Classic vector model,7,2,0.2857142857142857,1.0
openbsd-flusho,Classic vector model,4,2,0.5,1.0
openbsd-crypto_mdebug,Classic vector model,665,2,0.0015037593984962407,0.5
openbsd-gcc_unused,Classic vector model,291,2,0.003436426116838488,0.5
openbsd-ewouldblock,Classic vector model,11,2,0.18181818181818182,1.0
openbsd-openssl_no_hash_comp,Classic vector model,2156,2,0.0009276437847866419,1.0
openbsd-have_issetugid,Classic vector model,610,2,0.001639344262295082,0.5
openbsd-_libcpp_msvcrt,Classic vector model,32,2,0.03125,0.5
openbsd-des_long,Classic vector model,1232,12,0.0,0.0
openbsd-clock_uptime,Classic vector model,53,4,0.0,0.0
openbsd-have_sigaction,Classic vector model,611,2,0.0016366612111292963,0.5
openbsd-vi_move,Classic vector model,2281,2,0.00043840420868040335,0.5
openbsd-dynamic_crc_table,Classic vector model,420,2,0.004761904761904762,1.0
openbsd-openssl_no_ripemd,Classic vector model,2708,4,0.0007385524372230429,0.5
openbsd-maxseg_64k,Classic vector model,12,4,0.3333333333333333,1.0
openbsd-unused,Classic vector model,153,2,0.0,0.0
openbsd-set_inexact,Classic vector model,1579,2,0.0,0.0
openbsd-des_default_options,Classic vector model,1231,13,0.0,0.0
openbsd-__beos__,Classic vector model,4,2,0.5,1.0
openbsd-kshvi,Classic vector model,3,3,0.6666666666666666,0.6666666666666666
openbsd-vm_and_buffer_cache_synchronized,Classic vector model,2491,2,0.0008028904054596548,1.0
openbsd-inaccurate_divide,Classic vector model,34,2,0.0,0.0
openbsd-form_priv_h,Classic vector model,2523,2,0.00039635354736424893,0.5
openbsd-mb_len_max,Classic vector model,1804,2,0.0,0.0
openbsd-__clang__,Classic vector model,13,4,0.3076923076923077,1.0
openbsd-clock_virtual,Classic vector model,84,4,0.0,0.0
openbsd-altzone,Classic vector model,2,2,1.0,1.0
openbsd-engine_table_debug,Classic vector model,576,2,0.001736111111111111,0.5
openbsd-libressl_internal,Classic vector model,372,14,0.024193548387096774,0.6428571428571429
openbsd-bits64,Classic vector model,5,2,0.4,1.0
openbsd-__cygwin__,Classic vector model,2,2,1.0,1.0
openbsd-pkzip_bug_workaround,Classic vector model,251,3,0.00796812749003984,0.6666666666666666
openbsd-xml_ns,Classic vector model,3040,3,0.0003289473684210526,0.3333333333333333
openbsd-no_dummy_decl,Classic vector model,2798,3,0.0,0.0
openbsd-ncurses_wgetch_events,Classic vector model,310,5,0.012903225806451613,0.8
openbsd-openssl_no_ocsp,Classic vector model,2707,2,0.0007388252678241596,1.0
openbsd-have_memcpy,Classic vector model,768,2,0.0013020833333333333,0.5
openbsd-bn_recursion,Classic vector model,378,2,0.0026455026455026454,0.5
openbsd-no_pic,Classic vector model,2997,3,0.001001001001001001,1.0
openbsd-use_root_environ,Classic vector model,2675,2,0.0,0.0
openbsd-sdebug,Classic vector model,1,2,1.0,0.5
openbsd-the,Classic vector model,3038,2,0.0006583278472679394,1.0
openbsd-futex,Classic vector model,4,2,0.25,0.5
openbsd-ext_frachmbits,Classic vector model,1471,10,0.002719238613188307,0.4
openbsd-openssl_no_gost,Classic vector model,2699,30,0.005928121526491293,0.5333333333333333
openbsd-openssl_no_sha1,Classic vector model,2682,3,0.0,0.0
openbsd-openssl_no_lhash,Classic vector model,2660,2,0.0,0.0
openbsd-openssl_no_dh,Classic vector model,2671,17,0.0018719580681392737,0.29411764705882354
openbsd-openssl_no_whirlpool,Classic vector model,2707,4,0.0007388252678241596,0.5
openbsd-clock_monotonic_raw,Classic vector model,148,4,0.02702702702702703,1.0
openbsd-fail_instead_of_trying_fallback,Classic vector model,2485,5,0.0,0.0
openbsd-emsgsize,Classic vector model,7,2,0.2857142857142857,1.0
openbsd-ksh_debug,Classic vector model,210,2,0.004761904761904762,0.5
openbsd-xml_attr_info,Classic vector model,907,2,0.0011025358324145535,0.5
openbsd-stdc,Classic vector model,10,5,0.3,0.6
openbsd-__openbsd__,Classic vector model,2709,5,0.00036913990402362494,0.2
openbsd-bn_debug,Classic vector model,497,6,0.01006036217303823,0.8333333333333334
openbsd-__apple__,Classic vector model,19,3,0.10526315789473684,0.6666666666666666
openbsd-pic,Classic vector model,60,7,0.06666666666666667,0.5714285714285714
openbsd-vpgoff,Classic vector model,2,2,1.0,1.0
openbsd-ibm,Classic vector model,32,8,0.09375,0.375
openbsd-vmin,Classic vector model,12,2,0.16666666666666666,1.0
openbsd-xml_dtd,Classic vector model,30,6,0.16666666666666666,0.8333333333333334
openbsd-no_old_asn1,Classic vector model,2120,3,0.0004716981132075472,0.3333333333333333
openbsd-have_sigvec,Classic vector model,600,2,0.0016666666666666668,0.5
openbsd-have_os_proto_h,Classic vector model,2303,9,0.0008684324793747286,0.2222222222222222
openbsd-dtls1_ad_missing_handshake_message,Classic vector model,2063,2,0.0004847309743092584,0.5
openbsd-openssl_no_err,Classic vector model,1657,31,0.006638503319251659,0.3548387096774194
openbsd-header_conf_h,Classic vector model,807,2,0.0,0.0
openbsd-vreprint,Classic vector model,4,2,0.5,1.0
openbsd-no_locale_cache,Classic vector model,2902,3,0.0,0.0
openbsd-veol2,Classic vector model,3,2,0.6666666666666666,1.0
openbsd-inflate_strict,Classic vector model,1976,2,0.0010121457489878543,1.0
openbsd-des_risc1,Classic vector model,1245,14,0.0,0.0
openbsd-o_nofollow,Classic vector model,17,5,0.29411764705882354,1.0
openbsd-__arm_eabi__,Classic vector model,176,9,0.05113636363636364,1.0
openbsd-openssl_no_dsa,Classic vector model,2697,25,0.004449388209121246,0.48
openbsd-zlib_winapi,Classic vector model,23,2,0.08695652173913043,1.0
openbsd-openssl_no_chacha,Classic vector model,2704,3,0.0003698224852071006,0.3333333333333333
openbsd-slow,Classic vector model,62,2,0.0,0.0
openbsd-openssl_no_sha512,Classic vector model,2697,4,0.0003707823507601038,0.25
openbsd-__vms,Classic vector model,27,2,0.0,0.0
openbsd-have_vis_h,Classic vector model,1930,2,0.0005181347150259067,0.5
openbsd-small_medium,Classic vector model,182,2,0.01098901098901099,1.0
openbsd-__turboc__,Classic vector model,2,2,1.0,1.0
openbsd-veof,Classic vector model,5,2,0.4,1.0
openbsd-multiple_threads,Classic vector model,150,5,0.02666666666666667,0.8
openbsd-openssl_no_bio,Classic vector model,2739,15,0.0036509675063891934,0.6666666666666666
openbsd-openssl_no_srtp,Classic vector model,2706,5,0.0007390983000739098,0.4
openbsd-debug,Classic vector model,173,38,0.08092485549132948,0.3684210526315789
openbsd-vi,Classic vector model,2758,5,0.0018129079042784628,1.0
openbsd-have_libdl,Classic vector model,599,2,0.0,0.0
